I never wear white socks.;tenpo ala la mi jo e len noka walo.
What time shall I call you tonight?;tenpo seme la mi ken toki tawa sina kepeken ilo toki?
I want there to be something to sing.;mi wile e ni: jan li ken kalama musi uta e ijo.
Where are your friends?;jan pona sina li lon seme?
Let's discuss our options.;mi mute o toki e ni: mi mute li ken pali e seme?
I killed her.;mi moli e ona.
I speak French with Tom and Mary.;mi toki tawa jan Ton en jan Mewi kepeken toki Kanse.
Who isn't wearing lipstick?;jan seme li jo ala e kule uta sin?
Is your wife good at cooking?;meli sina li sona pona seli e moku anu seme?
The window was open.;lupa suno li open.
Tom has a son.;jan Ton li jo e mije lili.
You're cool.;sina pona.
After graduating, Tom enlisted.;jan Ton li pini e kama sona li kama jan utala.
He went to Boston by car.;ona li tawa ma tomo Pasen kepeken tomo tawa.
There were a number of reasons for the change.;ijo mute li pana e ante.
The boy was taken away from school by his parents.;mama tu ona li kama e ni: ona li wile tawa weka tan tomo sona.
I didn't want to spend any more time looking for my keys.;mi wile ala suli ike e tenpo ni: mi lukin jo e palisa mi pi lupa tomo.
The old lady lived in a three-room apartment by herself.;jan pi sike suno mute li lon tomo pi tomo mute li wan taso.
Just go away.;o tawa weka.
Tom had lots of fun at the party.;jan Ton li jo e musi mute lon musi kulupu.
Tom knows how to handle horses.;jan Ton li sona kepeken soweli tawa.
Tom is a terrible fighter.;jan Ton li utala ike.
Tom lives in a tiny house.;tomo pi jan Ton li lili.
Who speaks German well?;jan seme li ken kepeken pona e toki Tosi?
Tom wasn't used to talking about work at home.;jan Ton li lon tomo ona la ona li wile ala toki e pali.
Didn't you see my birds?;sina lukin ala lukin e waso mi?
I found his office easily.;tomo pali ona li pona sona tawa mi.
He doesn't have a family.;ona li jo ala e kulupu mama.
What're you saying, Tom?;jan Ton o! sina toki e seme?
What a beautiful morning!;open pi tenpo suno ni li pona lukin mute!
Are you going to fire me?;sina pini ala pini e pali mi?
Do you like this?;ni li pona ala pona tawa sina?
Do you like to study French?;sina kama sona e toki Kanse. ni li pona ala pona tawa sina?
The city is beautiful.;ma tomo li pona lukin.
We will probably arrive at Tokyo station at noon.;ken suli la mi mute li kama tawa tomo pi pini tawa Tokijo lon tenpo pi suno sewi.
The weather is usually hot in July.;tenpo mute la kon li seli lon tenpo mun Juliju.
He just glanced at me.;ona li lukin lili taso e mi.
Do chickens pee?;waso li pana ala pana e telo jelo?
Mary wanted to write.;jan Mewi li wile sitelen.
What did they ask you to do?;ona mute li wile e pali seme tan sina?
Tom, why are you doing this?;jan Ton o! sina pali e ni tan seme?
Do you have a big family?;kulupu mama sina li suli ala suli?
The world chased, but never caught me.;ma li alasa e mi. taso ona li kama ala jo e mi.
I really like your music.;kalama musi sina li pona mute tawa mi.
No one knows how those who were born feel.;jan ala li sona e pilin pi jan pi open lon.
I think you should change your eating habits.;tawa mi la sina wile ante e nasin moku sina.
The air is polluted in the big cities.;kon li jaki lon ma tomo suli.
How many cows are there on this farm?;mani pi mute seme li lon ma ni?
The police promised to investigate the matter.;kulupu pi nasin lawa li toki e ni: ona li lukin insa e ijo.
There's nothing left to be done.;ijo ala li weka tawa pali.
When anyone tries to explain the inexplicable, he is getting ready to excuse the inexcusable.;jan li lukin pana e sona pi ijo pi sona ala la ona li wile weka e ike pi ijo pi ike ale.
Tom realized he could be making a big mistake.;jan Ton li kama sona e ni: ken la ona li pali e pakala suli.
The girl went into the forest to look for mushrooms.;meli lili li tawa ma kasi li wile alasa e kili ma.
I want to learn Japanese.;mi wile kama sona e toki Nijon.
Calm down.;o pilin utala ala.
You're a Canadian, aren't you?;sina jan Kanata anu seme?
You're the only one who can do this.;sina taso li ken pali e ni.
I had no idea Tom was gay.;mi sona ala e ni: jan Ton li olin e mije.
I had no idea Tom was into men.;mi sona ala e ni: jan Ton li olin e mije.
Tom is looking at you.;jan Ton li lukin e sina.
Tom is always happy.;tenpo ali la jan Ton li pilin pona.
Please give me a pen and some sheets of paper.;o pana e ilo sitelen e lipu tawa mi.
You're a good cat.;sina soweli pona.
Tom recovered from his illness.;jan Ton li pilin pona sin.
Why isn't Tom asleep?;jan Ton li lape ala tan seme?
Why do you want to buy this book?;sina wile alasa esun e lipu sona ni tan seme?
I didn't want to see her again.;mi wile ala lukin sin e ona.
Tom is the right man for the job.;jan Ton li pona tawa pali ni.
Tom couldn't understand why Mary was so angry.;jan Mewi li pilin utala. jan Ton li pilin ala e tan.
I'm a vegan, but my cat isn't.;mi moku ala e ijo tan soweli. taso soweli mi li moku e ni.
Can you smell anything?;sina pilin pi nena sinpin e ijo kon anu seme?
Tom put too much sugar in my coffee.;jan Ton li pana e suwi mute ike lon telo pimeja seli mi.
I have to talk to Tom now.;mi wile toki tawa jan Ton lon tenpo ni.
I have to talk to Tom.;mi wile toki tawa jan Ton.
I have to talk to you about Tom.;mi wile toki e ijo pi jan Ton tawa sina.
I have to talk to you.;mi wile toki tawa sina.
I have to teach Tom that.;mi wile pana e sona ni tawa jan Ton.
Do you have the key to this suitcase?;sina jo ala jo e ilo open pi poki len ni?
Do you want to sit next to the window?;sina wile ala wile kepeken supa monsi lon poka pi lupa lukin?
You hate Tom, right?;jan Ton li ike tawa sina anu seme?
He can only speak a little English.;ona li sona toki pi lili taso lon toki Inli.
I went swimming in the river yesterday.;tenpo suno pini la mi tawa telo tawa li tawa lon telo ona.
These shoes are hers.;len noka ni li ijo ona.
She is sitting.;ona li lon supa.
I'm as free as a bird.;sama waso la mi lawa e mi.
Work makes free.;pali li pana e ken ale.
I'm free.;mi wile pali e ijo la mi ken pali e ni.
I have to be home tonight before it gets dark.;kama pi tenpo pimeja ni la mi wile lon tomo.
I'm as free as a bird.;mi wile pali e ijo la mi ken kin pali e ona.
Are you going to fire me?;sina kama weka e ma pali mi anu seme?
Everybody knew she could speak English well.;jan ali li sona e ni: ona li ken kepeken pona e toki Inli.
I've made that same mistake myself.;mi kin li pali e pakala ni.
Tom wants to be the center of attention.;jan Ton li wile e ni: jan ali li lukin e ona taso.
We have little money available for the research.;mi jo e mani lili tawa lukin sona.
Mr. and Mrs. Yamada will come home next month.;mije Jamata en meli Jamata li tawa tomo lon sike mun kama.
Do you know the difference between right and wrong?;sina sona e ante lon pona, lon ike anu seme?
Those who want to stay can stay.;jan li wile awen, la ona li ken awen.
He does not say.;ona li toki ala.
Tom learned how to swim two years ago.;sike suno pini tu la jan Ton li kama sona e tawa telo.
This hat is a little too small for me.;len lawa ni li lili tawa mi.
The pain is getting worse.;pilin pakala li kama ike pi mute sin.
We tried to cheer him up by taking him out.;mi mute li lukin pona e pilin ona kepeken ni: mi mute li tawa e ona tan tomo.
Spanish is spoken in twenty countries.;jan li toki lon toki Epanja lon ma mute.
Tom is a big fan of Chopin.;jan Ton li olin mute e jan Sopen.
Enough, I said.;mi toki e ni: o pini!
Tom once worked for me.;tenpo wan la jan Ton li pali tawa mi.
I don't have any other options.;mi ken ala pali e ijo ante.
They've spotted us.;ona li kama lukin e mi mute.
We've been spotted.;jan li kama lukin e mi mute.
It was a very slow train. It stopped at every little station.;tomo tawa linja li kepeken tenpo suli. ona li awen lon tomo awen lili ale.
I know I made a mistake, but you don't need to rub it in.;mi sona e pakala mi. taso sina wile ala suli e ona.
Have you ever had any serious illness?;tenpo pini la sijelo sina li kama ala kama ike mute?
My dad doesn't let me go to the cinema alone.;mama li ken ala e ni: mi tawa tomo pi sitelen tawa poka jan ala.
These are animals.;ni li soweli.
"My nickname is ""Itch.""";nimi suwi mi li Iki.
Why won't anybody help us?;tan seme la jan ala li pana e pona tawa mi mute?
Tom brought his hands to her waist.;jan Ton li luka e sijelo meli.
These fools broke the law that forbade breaking the law.;jan nasa ni li kute ala e nasin lawa ni: jan li ken ala kute ala e nasin lawa.
Don't watch too much TV.;o lukin mute ala e ilo pi sitelen tawa.
I can't keep lying to her.;mi ken ala awen toki ala e lon tawa ona.
That adds a new dimension to our problem.;ni li pana e suli sin tawa pakala mi.
He told me that he would wait till I returned.;ona li toki e ni tawa mi: ona li awen tawa kama sin mi.
I collected stamps when I was a kid.;mi lili la mi kulupu e sitelen lili.
Tom needs our support.;jan Ton li wile e pona tan mi.
If Tom has a problem with me, he should tell me.;mi pana e pilin ike tawa jan Ton, la ona o toki e ni tawa mi.
You know about them, don't you?;seme anu sina sona e ijo ona?
Tom knew Mary wanted to move to Boston.;jan Ton li sona e ni: jan Malija li wile tawa ma tomo Pasen li wile awen lon ona.
He learns fast.;ona li kama sona lon tenpo lili.
There is no fool like an old fool.;jan nasa suli li sama jan nasa ala.
Tom didn't want to go to war.;jan Ton li wile ala tawa utala.
You'd better hurry. If you don't, you'll be late.;ken ni li pona: sina tawa wawa. ala, la sina kama lon tenpo pi suli ike.
She does know it.;ona li sona a e ni.
All that has happened before, and will happen again.;ijo li kama lon tenpo pini, la ona li kama lon tenpo kama lon tenpo sin.
I broke a glass when I did the dishes.;tenpo ni: mi telo e ilo moku, la mi pakala e poki.
Sami forgot to pack the raincoats.;jan Sami li weka e ni: ona li wile pana e len pi telo sewi lon insa poki.
They loaded the truck.;ona li suli e tomo tawa suli.
A hungry man is an angry man.;jan li wile moku, la ona li pilin e wile utala.
Tom has lived abroad for three years.;jan Ton li awen lon ma ante lon sike suno mute.
We should call the police.;mi o lukin toki tawa jan pali pi nasin lawa.
Tom said he knew that it wasn't the first time Mary had done that.;jan Ton li toki e ni: ona li sona e ni: jan Mewi li pali e ni lon tenpo nanpa wan ala.
Tom has been told he needs to do that.;jan li toki e ni tawa jan Ton: ona li wile pali e ni.
Are we allowed back here?;mi ken lon sin lon ni anu seme?
He's already spoken with the president.;tenpo ni la ona li kama a toki tawa jan lawa ma.
Tom was hospitalized with symptoms of dehydration.;jan li pana e jan Ton lon tomo pi pona sijelo tan ni: tawa lukin la ona li moku e telo pi lili ike.
This really works.;ni li ilo pona a.
Is that a scientific fact?;ni li sona tan nasin sona anu seme?
You can borrow mine.;sina ken awen jo e wan mi lon tenpo wan ni.
You have a telephone.;sina jo e ilo toki.
I look at the house.;mi lukin e tomo.
He wanted to participate in the competition.;ona kin li wile utala.
Tom knew Mary wouldn't want to go.;jan Ton li sona e ni: jan Mewi li wile ala tawa weka.
I have attached a Microsoft Excel file.;mi pana e lipu nanpa lon poka.
I have lost all respect for you.;mi awen ala lukin e suli ale sina.
He sewed a dress for me.;ona li pali e len tawa mi.
Sami kept dragging Layla toward the bathroom.;jan Sami li awen pana e jan Lela lon tomo telo kepeken wawa.
Our company makes use of the Internet.;tomo pali mi li kepeken lipu sona.
Very low oxygen levels result in impaired judgment and ability to concentrate, lack of night vision acuity, shortness of breath, nausea, and fatigue.;kon li kama sin ala, la jan li ken ala toki insa pona li ken ala wan e insa lawa li ken ala lukin pona lon tenpo pimeja li ken ala moku e kon mute li pilin ike tan ike sijelo li wile lape.
I put it back.;mi lon sin e ona.
You're totally ignorant.;sina wile ala sona.
There is a smile on her face now.;tenpo ni la sinpin lawa ona li toki e pilin pona.
Please hand me my cane.;o pana e palisa tawa mi tawa mi.
She found Mary.;ona li kama lukin e jan Mewi.
You can sleep on the couch.;sina ken lape lon supa lape.
Love is crazy.;olin li nasa.
To obey the law is everyone's duty.;jan ale li wile kute e nasin lawa.
Shizuko composed a poem about the change of the seasons.;jan Sisuko li sitelen e pali musi pi tenpo lili tu tu pi sike suno.
You cannot tame a wolf.;jan li ken ala mani e soweli wawa.
Tom said he wanted to cry.;jan Ton li toki e ni: ona li wile pana e telo lukin tan pilin ike.
Wood may remain ten years in the water, but it will never become a crocodile.;kasi li ken awen lon telo, taso tenpo ala la ona li kama akesi wawa.
Tom began coughing up blood.;jan Ton li kama pana e telo sijelo loje tan poki kon.
We tend to err.;mi awen kama pakala.
It looks like you've lost a few pounds.;tawa lukin la sina awen ala jo e suli lili.
Saturn has rings.;mun Ma li jo e sike mute.
She poured coffee into the cups on the table.;ona li pana e telo wawa lon poki lon supa moku.
Tom and Mary both saw you.;jan tu ale: jan Ton en jan Mewi, li lukin e sina.
It looks like Tom is skeptical.;tawa lukin la jan Ton li ken ala kute e toki.
We're anticipating more charges.;mi ken lukin e kama pi ante sin.
This plant is good to eat.;kasi ni li pona moku.
I need three markers.;mi wile jo e ilo sitelen mute.
Our website is offline for scheduled maintenance.;lipu sona mi li weka tan pali pi pona sin lon tenpo wan.
What's the title of your new book?;lipu sina sin li jo e nimi seme?
The dog is dead.;soweli li moli.
Tom has come.;jan Ton li kama.
You don't need to wait for me.;sina wile ala awen lon tenpo insa pi weka mi.
You don't have to answer any of Tom's questions if you don't want to.;sina wile ala, la sina wile ala toki sin tawa wile sona pi jan Ton.
She ironed her shirt.;ona li pona e len ona kepeken kiwen seli.
If you don't know the way, ask a policeman.;sina sona ala e nasin, la o toki e wile sona tawa jan pali pi nasin lawa.
It is Wednesday.;tenpo suno ni li tenpo suno Telo.
I work at home.;mi pali lon tomo.
What's it like to be deaf?;jan li ken ala kute, la ona li pilin seme?
The doctor gave Tom a sedative.;jan sona li pana e jaki lape tawa jan Ton.
